industry_code,industry_name_cn,temporal_scenario,hour,timestamp,baseline_load_mw,base_normalized_load,source_user,source_isic_division,load_profile_kind
C13,农副食品加工业,task_timed,0,2018-02-05T00:00:00,3691.98779778623,0.3432629278345045,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,1,2018-02-05T01:00:00,3257.636828288228,0.30287910381779454,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,2,2018-02-05T02:00:00,2638.688747427518,0.24533234525559391,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,3,2018-02-05T03:00:00,3149.0513644403313,0.29278335965985164,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,4,2018-02-05T04:00:00,3333.6484758030383,0.3099462942053422,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,5,2018-02-05T05:00:00,2931.8622085317056,0.27259017657408885,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,6,2018-02-05T06:00:00,3366.2314062425407,0.31297569536067593,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,7,2018-02-05T07:00:00,8415.564844446726,0.782437967324282,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,8,2018-02-05T08:00:00,18546.814651294604,1.724391912406828,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,9,2018-02-05T09:00:00,19241.78349377654,1.789006708741515,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,10,2018-02-05T10:00:00,20685.99568245153,1.9232824787199827,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,11,2018-02-05T11:00:00,22097.64316889985,2.0545305423129943,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,12,2018-02-05T12:00:00,17862.71893776772,1.660788046303837,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,13,2018-02-05T13:00:00,21750.15874765888,2.022223144145651,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,14,2018-02-05T14:00:00,22879.469445532406,2.1272209171121093,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,15,2018-02-05T15:00:00,23509.28154124175,2.185777758521067,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,16,2018-02-05T16:00:00,20718.569498784615,1.926311032490378,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,17,2018-02-05T17:00:00,17070.01953218011,1.587086741273026,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,18,2018-02-05T18:00:00,17374.066122239354,1.615355502823217,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,19,2018-02-05T19:00:00,14420.466769903955,1.3407443131706749,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,20,2018-02-05T20:00:00,11043.389577025604,1.0267602297331184,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,21,2018-02-05T21:00:00,8285.25135090155,0.7703220574728241,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,22,2018-02-05T22:00:00,5994.056138821419,0.5572979577695124,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,23,2018-02-05T23:00:00,4777.869778584445,0.4442229115687489,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,24,2018-02-06T00:00:00,4289.2169630560775,0.39879036808812884,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,25,2018-02-06T01:00:00,3311.9204461057593,0.3079261285118274,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,26,2018-02-06T02:00:00,2910.161521153676,0.27057255303538963,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,27,2018-02-06T03:00:00,3257.636828288228,0.30287910381779454,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,28,2018-02-06T04:00:00,2866.72368997195,0.26653391641823704,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,29,2018-02-06T05:00:00,3181.6251807734166,0.29581191343024676,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,30,2018-02-06T06:00:00,3767.9994453010413,0.3503301182220523,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,31,2018-02-06T07:00:00,8904.208545868678,0.8278696634199635,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,32,2018-02-06T08:00:00,19285.221324958264,1.7930453453586672,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,33,2018-02-06T09:00:00,15604.07931380784,1.450790805601043,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,34,2018-02-06T10:00:00,17482.651586087253,1.6254512469811602,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,35,2018-02-06T11:00:00,18644.53610029386,1.7334775737180133,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,36,2018-02-06T12:00:00,15452.065132884634,1.4366572722108861,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,37,2018-02-06T13:00:00,17993.005088993646,1.672901414000479,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,38,2018-02-06T14:00:00,18275.341877568444,1.6991517046270321,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,39,2018-02-06T15:00:00,17450.068655647745,1.6224218458258257,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,40,2018-02-06T16:00:00,17515.234516526754,1.6284806481364937,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,41,2018-02-06T17:00:00,15853.833171943137,1.4740116950722626,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,42,2018-02-06T18:00:00,14301.03551942025,1.3296401809358516,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,43,2018-02-06T19:00:00,12379.016301852698,1.1509402555536437,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,44,2018-02-06T20:00:00,9838.067231637271,0.9146952663791124,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,45,2018-02-06T21:00:00,8708.756533763746,0.8096974934126538,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,46,2018-02-06T22:00:00,5049.333438204187,0.4694622719636061,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,47,2018-02-06T23:00:00,4202.350414799043,0.39071394223876227,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,48,2018-02-07T00:00:00,3290.2106446213133,0.30590765758818966,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,49,2018-02-07T01:00:00,3366.2314062425407,0.31297569536067593,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,50,2018-02-07T02:00:00,3637.695065862282,0.33821505575553307,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,51,2018-02-07T03:00:00,2986.16405456207,0.2776388960379988,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,52,2018-02-07T04:00:00,2606.114931094432,0.24230379148519873,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,53,2018-02-07T05:00:00,3116.4775481072456,0.2897548058894565,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,54,2018-02-07T06:00:00,3181.6251807734166,0.29581191343024676,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,55,2018-02-07T07:00:00,6482.699840243369,0.6027296538651938,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,56,2018-02-07T08:00:00,13682.069210346706,1.2720917276037738,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,57,2018-02-07T09:00:00,14203.295842208161,1.320552824854789,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,58,2018-02-07T10:00:00,17862.709823661302,1.6607871989188983,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,59,2018-02-07T11:00:00,19144.052930670867,1.7799202000453909,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,60,2018-02-07T12:00:00,15984.146665488312,1.4861276049237202,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,61,2018-02-07T13:00:00,18373.072440674117,1.7082382133231562,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,62,2018-02-07T14:00:00,18166.74729961413,1.6890551130841505,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,63,2018-02-07T15:00:00,19621.832617244178,1.8243418132943148,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,64,2018-02-07T16:00:00,16863.70350522654,1.567904488418959,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,65,2018-02-07T17:00:00,15799.540440019187,1.468963822993291,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,66,2018-02-07T18:00:00,13302.010972772652,1.2367557756660352,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,67,2018-02-07T19:00:00,12237.847907565301,1.1378151102403673,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,68,2018-02-07T20:00:00,8611.025970658073,0.8006109847165299,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,69,2018-02-07T21:00:00,8361.272112522778,0.7773900952453104,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,70,2018-02-07T22:00:00,6135.215419002401,0.5704222556978504,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,71,2018-02-07T23:00:00,3778.872574256097,0.3513410484537482,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,72,2018-02-08T00:00:00,3550.8285176052477,0.3301386299061665,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,73,2018-02-08T01:00:00,3181.6342948798338,0.29581276081518537,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,74,2018-02-08T02:00:00,2356.3519588527206,0.21908205462904076,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,75,2018-02-08T03:00:00,2931.880436744538,0.2725918713439659,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,76,2018-02-08T04:00:00,3333.6484758030383,0.3099462942053422,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,77,2018-02-08T05:00:00,2747.2742112754145,0.2554280894135368,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,78,2018-02-08T06:00:00,2747.2742112754145,0.2554280894135368,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,79,2018-02-08T07:00:00,6482.708954349786,0.6027305012501324,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,80,2018-02-08T08:00:00,15202.302160642923,1.413435535354728,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,81,2018-02-08T09:00:00,17536.9443180112,1.6304991190601312,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,82,2018-02-08T10:00:00,20903.166610147324,1.9434739670358687,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,83,2018-02-08T11:00:00,17808.417091737356,1.655739326839927,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,84,2018-02-08T12:00:00,16755.118041378642,1.5578087442610162,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,85,2018-02-08T13:00:00,22662.298517836614,2.1070294287962237,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,86,2018-02-08T14:00:00,24073.946004284935,2.2382774923892352,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,87,2018-02-08T15:00:00,19578.40390016887,1.820304024062101,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,88,2018-02-08T16:00:00,18351.353525083254,1.7062188950145798,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,89,2018-02-08T17:00:00,15310.896738597236,1.4235321268976096,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,90,2018-02-08T18:00:00,15061.133766355524,1.4003103900414515,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,91,2018-02-08T19:00:00,11836.0798685068,1.1004606873789908,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,92,2018-02-08T20:00:00,11401.728899008796,1.0600768633622808,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,93,2018-02-08T21:00:00,8611.025970658073,0.8006109847165299,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,94,2018-02-08T22:00:00,8220.10371823538,0.7642649499320339,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,95,2018-02-08T23:00:00,4777.860664478029,0.44422206418381044,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,96,2018-02-09T00:00:00,3833.156192073629,0.3563880731477811,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,97,2018-02-09T01:00:00,3040.4659005924345,0.28268761550190874,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,98,2018-02-09T02:00:00,3149.0513644403313,0.29278335965985164,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,99,2018-02-09T03:00:00,3040.4659005924345,0.28268761550190874,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,100,2018-02-09T04:00:00,2823.2858587902256,0.2624952798010845,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,101,2018-02-09T05:00:00,3149.0513644403313,0.29278335965985164,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,102,2018-02-09T06:00:00,3257.636828288228,0.30287910381779454,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,103,2018-02-09T07:00:00,7112.511935952719,0.6612864952741518,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,104,2018-02-09T08:00:00,18155.901512978322,1.6880467250072702,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,105,2018-02-09T09:00:00,14094.710378360263,1.310457080696846,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,106,2018-02-09T10:00:00,19654.424661790094,1.8273720618345868,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,107,2018-02-09T11:00:00,16744.244912423586,1.5567978140293202,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,108,2018-02-09T12:00:00,15669.226946474011,1.4568479131418333,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,109,2018-02-09T13:00:00,17536.9443180112,1.6304991190601312,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,110,2018-02-09T14:00:00,16309.912171138418,1.5164156847824874,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,111,2018-02-09T15:00:00,14833.107937917508,1.379109666263747,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,112,2018-02-09T16:00:00,15604.088427914257,1.4507916529859817,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,113,2018-02-09T17:00:00,14333.61844985975,1.3326695820911851,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,114,2018-02-09T18:00:00,12845.950201790207,1.1943534807256877,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,115,2018-02-09T19:00:00,9468.873008911856,0.8803693972881312,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,116,2018-02-09T20:00:00,9610.023174986422,0.8934928478315306,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,117,2018-02-09T21:00:00,10022.664342999979,0.931858200924603,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,118,2018-02-09T22:00:00,5505.403323293051,0.5118654142888923,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,119,2018-02-09T23:00:00,4636.710498403463,0.4310986136404109,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,120,2018-02-10T00:00:00,4234.924231132129,0.3937424960091574,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,121,2018-02-10T01:00:00,3615.97615027142,0.33619573744695685,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,122,2018-02-10T02:00:00,3583.393219831917,0.3331663362916231,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,123,2018-02-10T03:00:00,3615.97615027142,0.33619573744695685,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,124,2018-02-10T04:00:00,3301.074659469953,0.3069177404349471,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,125,2018-02-10T05:00:00,3290.2106446213133,0.30590765758818966,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,126,2018-02-10T06:00:00,4093.7649509511475,0.3806181980808194,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,127,2018-02-10T07:00:00,6623.868234530768,0.6158547991784704,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,128,2018-02-10T08:00:00,12226.993006823077,1.1368058747785483,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,129,2018-02-10T09:00:00,13725.50704152843,1.2761303642209263,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,130,2018-02-10T10:00:00,16722.53511093914,1.5547793431056827,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,131,2018-02-10T11:00:00,16461.926352061622,1.530549218172644,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,132,2018-02-10T12:00:00,16147.015747153739,1.5012703737756958,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,133,2018-02-10T13:00:00,16125.31505977571,1.4992527502369968,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,134,2018-02-10T14:00:00,17591.237049935145,1.6355469911391025,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,135,2018-02-10T15:00:00,17504.37050167811,1.6274705652897359,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,136,2018-02-10T16:00:00,14800.534121584424,1.3760811124933519,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,137,2018-02-10T17:00:00,13323.73900246993,1.23877594135955,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,138,2018-02-10T18:00:00,11434.311829448301,1.0631062645176146,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,139,2018-02-10T19:00:00,10315.846918210584,0.9591168796280366,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,140,2018-02-10T20:00:00,7981.204760842307,0.7420532959226334,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,141,2018-02-10T21:00:00,5342.525127521207,0.4967217980519781,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,142,2018-02-10T22:00:00,5733.438265837484,0.5330669854515355,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,143,2018-02-10T23:00:00,4538.979935297789,0.4220121049442868,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,144,2018-02-11T00:00:00,3985.17948710325,0.37052245392287647,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,145,2018-02-11T01:00:00,3366.222292136125,0.31297484797573744,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,146,2018-02-11T02:00:00,3876.5849091489376,0.36042586237999513,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,147,2018-02-11T03:00:00,4082.9100502089245,0.37960896261900057,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,148,2018-02-11T04:00:00,3116.4775481072456,0.2897548058894565,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,149,2018-02-11T05:00:00,3909.1769536948564,0.36345611092026736,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,150,2018-02-11T06:00:00,3442.233939650935,0.3200420383632851,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,151,2018-02-11T07:00:00,7275.390131724564,0.6764301115110661,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,152,2018-02-11T08:00:00,14366.18315208642,1.3356972884766418,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,153,2018-02-11T09:00:00,14442.203913707648,1.3427653262491281,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,154,2018-02-11T10:00:00,17156.89519454356,1.595164014507331,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,155,2018-02-11T11:00:00,17102.58423440678,1.5901144476584825,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,156,2018-02-11T12:00:00,16961.43406833221,1.576990997115083,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,157,2018-02-11T13:00:00,18383.936455522755,1.7092482961699134,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,158,2018-02-11T14:00:00,16364.204903062368,1.521463556861459,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,159,2018-02-11T15:00:00,15397.763286854271,1.4316085527469762,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,160,2018-02-11T16:00:00,17786.698176146492,1.6537200085313506,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,161,2018-02-11T17:00:00,14463.913715192095,1.3447837971727659,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,162,2018-02-11T18:00:00,11890.381714537165,1.1055094068429008,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,163,2018-02-11T19:00:00,12813.376385457119,1.1913249269552924,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,164,2018-02-11T20:00:00,10207.261454362686,0.9490211354700936,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,165,2018-02-11T21:00:00,7058.219204028772,0.6562386231951806,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,166,2018-02-11T22:00:00,4669.275200630132,0.43412632002586743,U13,10,measured_continuous_week_direct_isic
C13,农副食品加工业,task_timed,167,2018-02-11T23:00:00,4267.507161571632,0.39677189716449124,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,0,2018-02-05T00:00:00,1481.4830474913479,0.3432629278345045,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,1,2018-02-05T01:00:00,1307.1911393873818,0.30287910381779454,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,2,2018-02-05T02:00:00,1058.8259932126655,0.24533234525559391,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,3,2018-02-05T03:00:00,1263.6190766652076,0.29278335965985164,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,4,2018-02-05T04:00:00,1337.6923147359573,0.3099462942053422,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,5,2018-02-05T05:00:00,1176.4676367903203,0.27259017657408885,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,6,2018-02-05T06:00:00,1350.7668593248254,0.31297569536067593,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,7,2018-02-05T07:00:00,3376.911662489159,0.782437967324282,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,8,2018-02-05T08:00:00,7442.275813406694,1.7243919124068279,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,9,2018-02-05T09:00:00,7721.145792145256,1.7890067087415147,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,10,2018-02-05T10:00:00,8300.664466552927,1.923282478719983,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,11,2018-02-05T11:00:00,8867.11591080227,2.0545305423129943,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,12,2018-02-05T12:00:00,7167.768892484782,1.660788046303837,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,13,2018-02-05T13:00:00,8727.68092143299,2.022223144145651,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,14,2018-02-05T14:00:00,9180.839151060247,2.1272209171121093,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,15,2018-02-05T15:00:00,9433.563697836342,2.185777758521067,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,16,2018-02-05T16:00:00,8313.735353926526,1.926311032490378,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,17,2018-02-05T17:00:00,6849.682594410156,1.587086741273026,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,18,2018-02-05T18:00:00,6971.687295804459,1.615355502823217,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,19,2018-02-05T19:00:00,5786.497200596112,1.3407443131706749,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,20,2018-02-05T20:00:00,4431.378255100445,1.0267602297331184,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,21,2018-02-05T21:00:00,3324.6207985642263,0.7703220574728242,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,22,2018-02-05T22:00:00,2405.2334519361116,0.5572979577695124,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,23,2018-02-05T23:00:00,1917.2146463588986,0.44422291156874893,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,24,2018-02-06T00:00:00,1721.1330496785752,0.39879036808812884,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,25,2018-02-06T01:00:00,1328.9735135331991,0.3079261285118274,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,26,2018-02-06T02:00:00,1167.7598072333706,0.27057255303538963,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,27,2018-02-06T03:00:00,1307.1911393873818,0.30287910381779454,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,28,2018-02-06T04:00:00,1150.3295192583928,0.26653391641823704,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,29,2018-02-06T05:00:00,1276.6899640388058,0.29581191343024676,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,30,2018-02-06T06:00:00,1511.9842228399239,0.3503301182220523,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,31,2018-02-06T07:00:00,3572.9896019542125,0.8278696634199635,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,32,2018-02-06T08:00:00,7738.576080120233,1.7930453453586672,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,33,2018-02-06T09:00:00,6261.445118799726,1.450790805601043,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,34,2018-02-06T10:00:00,7015.259358526634,1.62545124698116,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,35,2018-02-06T11:00:00,7481.48847552749,1.7334775737180133,U13,10,measured_continuous_week_direct_isic
C14,食品制造业,task_timed,36,2018-02-06T12:00:00,6200.446425317844,1.4366572722108861,U13,10,measured_continuous_week_direct_isic
